importerFile,importedModule,importedFile,Internal/external,Mapped correctly?
tests/typing/typing_route.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,_pytest.monkeypatch,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,_pytest.monkeypatch.notset,NONE,EXTERNAL,EXTERNAL
src/flask/typing.py,_typeshed.wsgi.WSGIApplication,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,asgiref.sync.async_to_sync,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,ast,NONE,EXTERNAL,EXTERNAL
tests/test_async.py,asyncio,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,base64.b64decode,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,base64.b64encode,NONE,EXTERNAL,EXTERNAL
src/flask/signals.py,blinker.Namespace,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/__init__.py,celery.Celery,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/views.py,celery.result.AsyncResult,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/tasks.py,celery.shared_task,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/__init__.py,celery.Task,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/tasks.py,celery.Task,NONE,EXTERNAL,EXTERNAL
examples/tutorial/flaskr/db.py,click,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,click,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,click,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,click,NONE,EXTERNAL,EXTERNAL
tests/test_testing.py,click,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,click.core.ParameterSource,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,click.testing.CliRunner,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,click.testing.CliRunner,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,code,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,codecs,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,collections.abc.Iterator,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,collections.abc.MutableMapping,NONE,EXTERNAL,EXTERNAL
src/flask/blueprints.py,collections.defaultdict,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,collections.defaultdict,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,config_module_app.app,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,config_package_app.app,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,contextlib.contextmanager,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,contextlib.ExitStack,NONE,EXTERNAL,EXTERNAL
src/flask/ctx.py,contextvars,NONE,EXTERNAL,EXTERNAL
src/flask/globals.py,contextvars.ContextVar,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,copy.copy,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,cryptography,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,dataclasses,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,dataclasses.make_dataclass,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,datetime,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,datetime.date,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,datetime.datetime,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,datetime.datetime,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,datetime.datetime,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,datetime.datetime,NONE,EXTERNAL,EXTERNAL
tests/test_json_tag.py,datetime.datetime,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,datetime.timedelta,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,datetime.timedelta,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,datetime.timezone,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,datetime.timezone,NONE,EXTERNAL,EXTERNAL
tests/test_json_tag.py,datetime.timezone,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,decimal,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,decimal,NONE,EXTERNAL,EXTERNAL
docs/conf.py,docutils.nodes.reference,NONE,EXTERNAL,EXTERNAL
docs/conf.py,docutils.parsers.rst.roles.set_classes,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,dotenv,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,dotenv,NONE,EXTERNAL,EXTERNAL
src/flask/config.py,errno,NONE,EXTERNAL,EXTERNAL
src/flask/__init__.py,flask.app.Request,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.app.Response,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/db.py,flask.current_app,NONE,INTERNAL,NOT MAPPED
tests/test_cli.py,flask.current_app,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.flash,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/blog.py,flask.flash,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.g,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/blog.py,flask.g,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/db.py,flask.g,NONE,INTERNAL,NOT MAPPED
examples/tutorial/tests/test_auth.py,flask.g,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals._cv_app,NONE,INTERNAL,NOT MAPPED
src/flask/ctx.py,flask.globals._cv_app,NONE,INTERNAL,NOT MAPPED
src/flask/templating.py,flask.globals._cv_app,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals._cv_request,NONE,INTERNAL,NOT MAPPED
src/flask/ctx.py,flask.globals._cv_request,NONE,INTERNAL,NOT MAPPED
src/flask/helpers.py,flask.globals._cv_request,NONE,INTERNAL,NOT MAPPED
src/flask/templating.py,flask.globals._cv_request,NONE,INTERNAL,NOT MAPPED
tests/test_testing.py,flask.globals._cv_request,NONE,INTERNAL,NOT MAPPED
tests/test_appctx.py,flask.globals.app_ctx,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/cli.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/helpers.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/json/__init__.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/scaffold.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/templating.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/views.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/wrappers.py,flask.globals.current_app,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.globals.g,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals.g,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/helpers.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/logging.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/templating.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/views.py,flask.globals.request,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
src/flask/debughelpers.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
src/flask/helpers.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
tests/conftest.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
tests/test_appctx.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
tests/test_reqctx.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
tests/test_session_interface.py,flask.globals.request_ctx,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.globals.session,NONE,INTERNAL,NOT MAPPED
src/flask/app.py,flask.globals.session,NONE,INTERNAL,NOT MAPPED
src/flask/helpers.py,flask.globals.session,NONE,INTERNAL,NOT MAPPED
src/flask/json/tag.py,flask.json.dumps,NONE,INTERNAL,NOT MAPPED
src/flask/__init__.py,flask.json.jsonify,NONE,INTERNAL,NOT MAPPED
tests/test_testing.py,flask.json.jsonify,NONE,INTERNAL,NOT MAPPED
src/flask/json/tag.py,flask.json.loads,NONE,INTERNAL,NOT MAPPED
examples/javascript/js_example/views.py,flask.jsonify,NONE,INTERNAL,NOT MAPPED
tests/typing/typing_route.py,flask.jsonify,NONE,INTERNAL,NOT MAPPED
tests/test_apps/subdomaintestmodule/__init__.py,flask.Module,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.redirect,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/blog.py,flask.redirect,NONE,INTERNAL,NOT MAPPED
examples/celery/src/task_app/__init__.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
examples/javascript/js_example/views.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/blog.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
tests/test_apps/blueprintapp/apps/admin/__init__.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
tests/test_apps/blueprintapp/apps/frontend/__init__.py,flask.render_template,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.session,NONE,INTERNAL,NOT MAPPED
examples/tutorial/tests/test_auth.py,flask.session,NONE,INTERNAL,NOT MAPPED
tests/test_converters.py,flask.session,NONE,INTERNAL,NOT MAPPED
tests/typing/typing_route.py,flask.stream_template,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,flask.url_for,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/blog.py,flask.url_for,NONE,INTERNAL,NOT MAPPED
tests/test_converters.py,flask.url_for,NONE,INTERNAL,NOT MAPPED
examples/tutorial/tests/conftest.py,flaskr.create_app,NONE,INTERNAL,NOT MAPPED
examples/tutorial/tests/test_factory.py,flaskr.create_app,NONE,INTERNAL,NOT MAPPED
examples/tutorial/flaskr/auth.py,functools,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,functools.lru_cache,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,functools.partial,NONE,EXTERNAL,EXTERNAL
src/flask/blueprints.py,functools.update_wrapper,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,functools.update_wrapper,NONE,EXTERNAL,EXTERNAL
src/flask/ctx.py,functools.update_wrapper,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,functools.update_wrapper,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,functools.update_wrapper,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,gc,NONE,EXTERNAL,EXTERNAL
tests/test_reqctx.py,greenlet.greenlet,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,hashlib,NONE,EXTERNAL,EXTERNAL
tests/test_apps/helloworld/wsgi.py,hello.app,NONE,EXTERNAL,EXTERNAL
tests/typing/typing_error_handler.py,http.HTTPStatus,NONE,EXTERNAL,EXTERNAL
tests/typing/typing_route.py,http.HTTPStatus,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,importlib,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,importlib_metadata,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,importlib.metadata,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,importlib.util,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,inspect,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,inspect.iscoroutinefunction,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,installed_package.app,NONE,EXTERNAL,EXTERNAL
tests/test_helpers.py,io,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,io,NONE,EXTERNAL,EXTERNAL
tests/test_logging.py,io.StringIO,NONE,EXTERNAL,EXTERNAL
tests/test_subclassing.py,io.StringIO,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,itertools.chain,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,itsdangerous.BadSignature,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,itsdangerous.URLSafeTimedSerializer,NONE,EXTERNAL,EXTERNAL
src/flask/templating.py,jinja2.BaseLoader,NONE,EXTERNAL,EXTERNAL
tests/test_templating.py,jinja2.DictLoader,NONE,EXTERNAL,EXTERNAL
src/flask/templating.py,jinja2.Environment,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,jinja2.FileSystemLoader,NONE,EXTERNAL,EXTERNAL
src/flask/templating.py,jinja2.Template,NONE,EXTERNAL,EXTERNAL
src/flask/templating.py,jinja2.TemplateNotFound,NONE,EXTERNAL,EXTERNAL
tests/test_blueprints.py,jinja2.TemplateNotFound,NONE,EXTERNAL,EXTERNAL
tests/test_templating.py,jinja2.TemplateNotFound,NONE,EXTERNAL,EXTERNAL
src/flask/config.py,json,NONE,EXTERNAL,EXTERNAL
src/flask/json/__init__.py,json,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,json,NONE,EXTERNAL,EXTERNAL
tests/test_config.py,json,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,logging,NONE,EXTERNAL,EXTERNAL
src/flask/logging.py,logging,NONE,EXTERNAL,EXTERNAL
tests/test_logging.py,logging,NONE,EXTERNAL,EXTERNAL
tests/test_templating.py,logging,NONE,EXTERNAL,EXTERNAL
src/flask/__init__.py,markupsafe.escape,NONE,EXTERNAL,EXTERNAL
src/flask/__init__.py,markupsafe.Markup,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,markupsafe.Markup,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,markupsafe.Markup,NONE,EXTERNAL,EXTERNAL
tests/test_json_tag.py,markupsafe.Markup,NONE,EXTERNAL,EXTERNAL
tests/test_templating.py,markupsafe.Markup,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,namespace.package2.app,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,operator.itemgetter,NONE,EXTERNAL,EXTERNAL
examples/tutorial/flaskr/__init__.py,os,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/conftest.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/blueprints.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/config.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,os,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,os,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,os,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,os,NONE,EXTERNAL,EXTERNAL
tests/test_config.py,os,NONE,EXTERNAL,EXTERNAL
tests/test_helpers.py,os,NONE,EXTERNAL,EXTERNAL
docs/conf.py,packaging.version,NONE,EXTERNAL,EXTERNAL
docs/conf.py,pallets_sphinx_themes.get_version,NONE,EXTERNAL,EXTERNAL
docs/conf.py,pallets_sphinx_themes.ProjectLink,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,pathlib,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,pathlib.Path,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,pathlib.Path,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,pkgutil,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,pkgutil,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,pkgutil,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,platform,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,platform.python_implementation,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,platform.python_version,NONE,EXTERNAL,EXTERNAL
examples/javascript/tests/conftest.py,pytest,NONE,EXTERNAL,EXTERNAL
examples/javascript/tests/test_js_example.py,pytest,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/conftest.py,pytest,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/test_auth.py,pytest,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/test_blog.py,pytest,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/test_db.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_appctx.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_async.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_blueprints.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_config.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_helpers.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_json_tag.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_logging.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_reqctx.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_templating.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_testing.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_user_error_handler.py,pytest,NONE,EXTERNAL,EXTERNAL
tests/test_views.py,pytest,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,re,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,re,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,readline,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,rlcompleter.Completer,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,site_app.app,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,site_egg,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,site_package,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,socket,NONE,EXTERNAL,EXTERNAL
examples/tutorial/flaskr/db.py,sqlite3,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/test_db.py,sqlite3,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,ssl,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,ssl,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,subprocess,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,sys,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,sys,NONE,EXTERNAL,EXTERNAL
src/flask/ctx.py,sys,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,sys,NONE,EXTERNAL,EXTERNAL
src/flask/logging.py,sys,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,sys,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,sys,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,sys,NONE,EXTERNAL,EXTERNAL
tests/test_instance_config.py,sys,NONE,EXTERNAL,EXTERNAL
tests/test_logging.py,sys,NONE,EXTERNAL,EXTERNAL
examples/celery/make_celery.py,task_app.create_app,NONE,EXTERNAL,EXTERNAL
examples/tutorial/tests/conftest.py,tempfile,NONE,EXTERNAL,EXTERNAL
tests/conftest.py,textwrap,NONE,EXTERNAL,EXTERNAL
tests/test_config.py,textwrap,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,threading.RLock,NONE,EXTERNAL,EXTERNAL
examples/celery/src/task_app/tasks.py,time,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,traceback,NONE,EXTERNAL,EXTERNAL
src/flask/config.py,types,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,types,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,types.TracebackType,NONE,EXTERNAL,EXTERNAL
src/flask/ctx.py,types.TracebackType,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,types.TracebackType,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,urllib.parse.quote,NONE,EXTERNAL,EXTERNAL
src/flask/testing.py,urllib.parse.urlsplit,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,uuid,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,uuid,NONE,EXTERNAL,EXTERNAL
tests/test_json.py,uuid,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,uuid.UUID,NONE,EXTERNAL,EXTERNAL
tests/test_json_tag.py,uuid.uuid4,NONE,EXTERNAL,EXTERNAL
src/flask/__init__.py,warnings,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,warnings,NONE,EXTERNAL,EXTERNAL
src/flask/globals.py,warnings,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,warnings,NONE,EXTERNAL,EXTERNAL
src/flask/signals.py,warnings,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,warnings,NONE,EXTERNAL,EXTERNAL
tests/test_reqctx.py,warnings,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,weakref,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,weakref,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,weakref,NONE,EXTERNAL,EXTERNAL
src/flask/cli.py,werkzeug,NONE,EXTERNAL,EXTERNAL
tests/test_testing.py,werkzeug,NONE,EXTERNAL,EXTERNAL
tests/test_cli.py,werkzeug.__version__,NONE,EXTERNAL,EXTERNAL
src/flask/sessions.py,werkzeug.datastructures.CallbackDict,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.datastructures.Headers,NONE,EXTERNAL,EXTERNAL
src/flask/typing.py,werkzeug.datastructures.Headers,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.datastructures.ImmutableDict,NONE,EXTERNAL,EXTERNAL
tests/test_helpers.py,werkzeug.exceptions,NONE,EXTERNAL,EXTERNAL
examples/tutorial/flaskr/blog.py,werkzeug.exceptions.abort,NONE,EXTERNAL,EXTERNAL
src/flask/helpers.py,werkzeug.exceptions.abort,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.exceptions.Aborter,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.exceptions.BadRequest,NONE,EXTERNAL,EXTERNAL
src/flask/wrappers.py,werkzeug.exceptions.BadRequest,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,werkzeug.exceptions.BadRequest,NONE,EXTERNAL,EXTERNAL
tests/typing/typing_error_handler.py,werkzeug.exceptions.BadRequest,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.exceptions.BadRequestKeyError,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,werkzeug.exceptions.default_exceptions,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,werkzeug.exceptions.Forbidden,NONE,EXTERNAL,EXTERNAL
tests/test_user_error_handler.py,werkzeug.exceptions.Forbidden,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.exceptions.HTTPException,NONE,EXTERNAL,EXTERNAL
src/flask/ctx.py,werkzeug.exceptions.HTTPException,NONE,EXTERNAL,EXTERNAL
src/flask/scaffold.py,werkzeug.exceptions.HTTPException,NONE,EXTERNAL,EXTERNAL
tests/test_user_error_handler.py,werkzeug.exceptions.HTTPException,NONE,EXTERNAL,EXTERNAL
src/flask/app.py,werkzeug.exceptions.InternalServerError,NONE,EXTERNAL,EXTERNAL
tests/test_user_error_handler.py,werkzeug.exceptions.InternalServerError,NONE,EXTERNAL,EXTERNAL
tests/test_basic.py,werkzeug.exceptions.NotFound,NONE,EXTERNAL,EXTERNAL
tests/test_user_error_handler.py,werkzeug.exceptions.NotFound,NONE,EXTERNAL,EXTERNAL
tests/typing/typing_error_handler.py,werkzeug.exceptions.NotFound,NONE,EXTERNAL,EXTERNAL
src/flask/json/provider.py,werkzeug.http.http_date,NONE,EXTERNAL,EXTERNAL
src/flask/json/tag.py,werkzeug.http.http_date,NONE,EXTERNAL,EXTERNAL
